"Row_Name","Nose_Poke #1: On","Nose_Poke #1: Off"
"93","0.090","0.120"
"94","0.103","0.104"
"95","0.284","0.283"
"96","0.104","0.120"
"97","0.150","0.120"
"98","3.293","0.104"
"99","0.585","3.774"
"100","0.150","0.150"
"101","0.478","0.313"
"102","0.433","0.538"
"103","0.493","0.584"
"104","0.449","0.104"
"105","1.242","1.094"
"106","13.984","0.777"
"107","0.763","14.193"
"108","0.733","0.896"
"109","65.529","0.569"
"110","1.257","65.423"
"111","30.275","3.073"
"112","28.467","28.372"
"113","0.778","28.317"
"114","17.581","2.306"
"115","1.451","16.262"
"116","0.464","1.348"
"117","19.248","0.811"
"118","18.947","19.170"
"119","5.615","18.707"
"120","1.182","5.737"
"121","3.415","3.954"
"122","12.699","0.387"
"123","1.994","13.974"
"124","8.339","1.319"
"125","22.698","7.933"
"126","1.707","24.092"
"127","0.942","0.912"
"128","0.569","0.570"
"129","2.860","0.882"
"130","8.465","4.103"
"131","0.582","6.562"
"132","101.737","0.808"
"133","0.075","101.406"
"134","0.703","0.689"
"135","1.004","0.089"
"136","21.663","1.080"
"137","29.937","22.802"
"138","2.249","28.709"
"139","2.458","2.637"
"140","28.632","3.300"
"141","71.572","28.824"
"142","84.461","70.434"
"143","0.105","84.162"
"144","3.912","0.225"
"145","0.329","3.807"
"146","0.450","0.644"
"147","298.109","0.134"
"148","12.615","298.710"
"149","0.120","12.014"
"150","0.329","0.360"
"151","0.555","0.344"
"152","7.635","1.110"
"153","0.151","6.902"
"154","3.505","1.558"
"155","15.151","3.835"
"156","10.308","15.540"
"157","0.134","8.151"
"158","0.419","0.254"
"159","0.344","0.284"
"160","18.593","0.328"
"161","0.105","18.624"
"162","3.084","0.208"
"163","2.517","2.995"
"164","18.380","2.757"
"165","3.552","18.620"
"166","2.664","2.997"
"167","0.867","2.829"
"168","1.991","1.872"
"169","16.003","2.006"
"170","0.568","15.283"
"171","0.389","0.089"
"172","0.839","0.405"
"173","0.598","1.213"
"174","0.493","0.628"
"175","0.105","0.134"
"176","1.168","1.168"
"177","4.867","0.346"
"178","17.080","5.404"
"179","1.901","17.500"
"180","0.823","1.362"
"181","0.118","0.134"
"182","0.134","0.179"
"183","7.637","0.538"
"184","1.809","7.157"
"185","0.329","2.049"
"186","0.538","0.523"
"187","0.598","0.449"
"188","0.314","0.269"
"189","47.573","0.643"
"190","0.149","47.304"
"191","0.567","0.119"
"192","27.502","2.620"
"193","0.103","25.403"
"194","69.375","0.900"
"195","6.173","69.644"
"196","56.073","5.918"
"197","11.039","55.893"
"198","0.179","10.499"
"199","3.069","1.213"
"200","73.654","2.440"
"201","0.179","73.144"
"202","8.047","0.942"
"203","0.238","7.461"
"204","0.329","0.344"
"205","35.023","0.209"
"206","0.149","34.949"
"207","18.702","0.088"
"208","6.125","20.336"
"209","0.434","4.851"
"210","27.846","0.089"
"211","3.431","29.029"
"212","19.867","2.396"
"213","0.630","20.243"
"214","0.103","0.075"
"215","0.210","0.118"
"216","0.419","0.224"
"217","0.329","0.464"
"218","0.285","0.269"
"219","0.149","0.299"
"220","0.150","0.164"
"221","0.104","0.163"
"222","0.598","0.568"
"223","0.495","0.300"
"224","0.704","0.779"
"225","1.680","0.240"
"226","3.718","3.164"
"227","0.045","2.173"
"228","32.731","0.838"
"229","0.299","32.043"
"230","2.609","0.990"
"231","1.751","3.341"
"232","3.701","0.584"
"233","0.762","4.044"
"234","4.418","0.074"
"235","8.490","5.137"
"236","0.688","8.264"
"237","0.105","0.194"
"238","1.168","1.182"
"239","68.631","0.090"
"240","16.649","68.616"
"241","0.119","16.679"
"242","212.971","0.583"
"243",,"212.880"
