"Row_Name","Nose_Poke #1: On","Nose_Poke #1: Off"
"104","0.194","14.681"
"105","11.851","0.615"
"106","0.134","11.326"
"107","1.649","0.088"
"108","0.134","1.695"
"109","14.451","0.612"
"110","0.313","13.912"
"111","0.044","0.313"
"112","13.888","0.210"
"113","0.629","13.947"
"114","19.379","0.403"
"115","0.614","19.500"
"116","1.765","0.509"
"117","0.090","1.765"
"118","13.278","0.105"
"119","0.269","13.307"
"120","0.509","0.644"
"121","13.947","0.331"
"122","0.299","13.885"
"123","0.090","0.120"
"124","0.374","0.090"
"125","0.059","0.389"
"126","0.043","0.028"
"127","12.272","0.134"
"128","0.269","12.211"
"129","10.707","0.585"
"130","0.239","10.377"
"131","0.179","0.224"
"132","11.119","0.225"
"133","0.090","11.073"
"134","0.375","0.120"
"135","10.754","0.600"
"136","0.538","10.783"
"137","0.029","0.254"
"138","9.340","0.060"
"139","0.465","9.429"
"140","0.478","0.360"
"141","12.542","0.509"
"142","0.120","12.557"
"143","0.283","0.208"
"144","0.105","0.195"
"145","13.624","0.283"
"146","0.554","13.429"
"147","0.120","0.509"
"148","11.155","0.135"
"149","0.388","11.169"
"150","0.136","0.359"
"151","13.528","0.150"
"152","0.149","13.514"
"153","10.159","0.179"
"154","0.329","10.309"
"155","0.298","0.239"
"156","10.811","0.224"
"157","0.510","11.246"
"158","0.644","0.090"
"159","0.058","0.613"
"160","10.198","0.120"
"161","0.149","10.168"
"162","9.378","0.193"
"163","0.075","9.317"
"164","0.224","0.090"
"165","9.757","0.195"
"166","0.688","9.771"
"167","0.451","0.719"
"168","0.823","0.451"
"169","0.209","0.793"
"170","8.870","0.208"
"171","0.269","8.975"
"172","14.239","0.149"
"173","0.358","14.269"
"174","0.028","0.327"
"175","12.711","0.090"
"176","0.329","12.935"
"177","8.999","0.089"
"178","0.688","8.984"
"179","0.073","0.688"
"180","9.062","0.074"
"181","0.629","9.076"
"182","1.033","0.719"
"183","9.883","1.018"
"184","0.210","9.778"
"185","0.389","0.225"
"186","0.073","0.403"
"187","16.663","0.044"
"188","0.134","16.648"
"189","0.389","0.403"
"190","11.578","0.134"
"191","0.328","11.578"
"192","0.105","0.344"
"193","9.701","0.090"
"194","0.808","9.701"
"195","10.051","0.792"
"196","1.931","10.546"
"197","6.181","1.539"
"198","11.129","6.138"
"199","0.375","11.068"
"200","0.149","0.375"
"201","9.177","0.164"
"202","0.614","9.746"
"203","0.254","0.059"
"204","0.044","0.225"
"205","12.486","0.165"
"206","0.449","12.380"
"207","15.474","0.658"
"208","0.463","15.264"
"209","0.029","0.569"
"210","12.244","12.168"
"211","0.524","0.525"
"212","0.389","0.538"
"213","9.865","9.730"
"214","5.966","6.219"
"215","0.374","0.105"
"216","0.059","0.120"
"217","0.121","0.224"
"218","10.360","10.196"
"219","11.522","11.522"
"220","0.359","0.359"
"221","0.403","0.389"
"222","9.856","9.856"
"223","0.180","0.180"
"224","0.059","0.074"
"225","8.498","8.931"
"226","0.897","0.525"
"227","0.150","0.345"
"228","10.875","10.650"
"229","3.865","3.835"
"230","0.151","0.329"
"231","19.583","19.659"
"232","0.344","0.345"
"233","0.959","0.913"
"234","13.988","13.807"
"235","1.408","1.394"
"236","3.612","3.896"
"237","10.959","11.003"
"238","0.462","0.118"
"239","0.210","0.210"
"240","13.939","13.970"
"241","0.987","1.001"
"242","1.362","1.497"
"243","9.461","9.669"
"244","0.509","0.121"
"245","0.089","0.193"
"246","9.894","9.790"
"247","0.449","0.464"
"248","2.067","2.052"
"249","0.180","0.419"
"250","10.011","9.757"
"251","1.586","1.602"
"252","9.690","9.763"
"253","0.209","0.135"
"254","0.150","0.164"
"255","0.180","0.179"
"256","11.733","11.913"
"257","0.240","0.059"
"258","8.057","8.102"
"259","0.403","0.330"
"260","0.134","0.313"
"261","10.229","10.049"
"262","0.733","0.958"
"263","0.298","0.105"
"264","0.075","0.315"
"265","7.967","7.772"
"266","0.254","0.193"
"267","0.239","0.240"
"268","9.289","9.274"
"269","0.928","0.942"
"270","0.076","0.345"
"271","8.368","8.234"
"272","0.240","0.150"
"273","0.344","0.313"
"274","9.821","9.882"
"275","0.150","0.090"
"276","0.269","0.269"
"277","7.948","8.021"
"278","0.358","0.254"
"279","0.164","0.180"
"280","10.594","10.624"
"281","0.313","0.344"
"282","0.135","0.210"
"283","7.977","7.858"
"284","0.480","0.464"
"285","9.692","9.855"
"286","0.375","0.225"
"287","0.210","0.193"
"288","8.805","8.895"
"289","0.223","0.119"
"290","0.180","0.194"
"291","0.927","1.018"
"292","10.340","10.355"
"293","0.479","0.703"
"294","12.540","12.210"
"295","1.871","1.872"
"296","6.737","6.737"
"297","0.180","0.360"
"298","0.403","0.253"
"299","8.619","8.605"
"300","9.065","9.079"
"301","3.489","3.519"
"302","0.508","0.462"
"303","0.134","0.298"
"304","10.019","10.230"
"305","0.479","0.330"
"306","10.260","10.035"
"307","0.328","0.299"
"308","0.615","0.824"
"309","7.653","7.459"
"310","0.194","0.210"
"311","0.643","0.657"
"312","0.074","0.179"
"313","8.742","8.607"
"314","0.404","0.569"
"315","8.653","8.504"
"316","1.527","1.497"
"317","0.913","0.927"
"318","0.104","0.163"
"319","0.867","0.807"
"320","8.472","8.458"
"321","0.134","0.149"
"322","13.760","13.971"
"323","0.509","0.285"
"324","9.822","9.836"
"325","0.493","0.479"
"326","0.150","0.164"
"327","7.296","7.445"
"328","2.170","2.021"
"329","0.763","1.226"
"330","10.722","10.259"
"331","1.137","1.287"
"332","0.882","1.122"
"333","18.012","17.624"
"334","0.180","0.209"
"335","1.527","1.497"
"336","0.059","0.059"
"337","10.254","10.254"
"338","1.406","1.392"
"339","9.926","9.941"
"340","0.074","0.074"
"341","0.644","0.629"
"342","9.193","9.403"
"343","0.255","0.194"
"344","0.269","0.164"
"345","0.119","0.181"
"346","7.410","7.378"
"347","0.419","0.523"
"348","9.431","9.282"
"349","0.599","0.598"
"350","1.705","1.961"
"351","9.334","9.138"
"352","0.179","0.104"
"353","0.373","0.388"
"354","10.903","11.098"
"355","0.300","0.090"
"356","0.134","0.134"
"357","9.286","9.287"
"358","0.644","0.750"
"359","0.645","0.524"
"360","0.045","0.120"
"361","10.678","10.648"
"362","0.627","0.793"
"363","9.164","9.088"
"364","0.224","0.134"
"365","2.019","2.244"
"366","8.388","8.119"
"367","0.254","0.314"
"368","0.763","0.718"
"369","11.891","12.594"
"370","0.912","0.223"
"371","0.673","0.868"
"372","7.128","7.113"
"373","0.509","0.298"
"374","0.987","1.317"
"375","0.389","0.075"
"376","9.556","9.540"
"377","0.105","0.135"
"378","8.759","8.835"
"379","0.778","0.673"
"380","0.163","0.164"
"381","9.942","9.956"
"382","0.555","0.585"
"383","0.254","0.240"
"384","9.228","9.572"
"385","1.033","0.674"
"386","0.629","0.838"
"387","10.519","10.624"
"388","0.403","0.119"
"389","0.121","0.120"
"390","9.029","8.985"
"391","0.074","0.105"
"392","0.629","0.778"
"393","8.553","8.538"
"394","0.285","0.150"
"395","1.004","1.138"
"396","0.269","0.284"
"397","9.572","9.499"
"398","0.420","0.345"
"399","6.500","6.590"
"400","0.555","0.464"
"401","0.764","0.780"
"402","0.285","0.375"
"403","9.806","9.670"
"404","0.433","0.449"
"405","8.726","9.040"
"406","0.403","0.090"
"407","0.224","0.208"
"408","0.029","0.060"
"409","0.089","0.253"
"410","7.682","7.489"
"411","7.158","7.576"
"412","0.508","0.374"
"413","1.913","1.644"
"414","9.244","9.394"
"415","0.943","0.793"
"416","0.210","0.225"
"417","57.357","57.522"
"418","1.468","1.708"
"419","0.644","0.240"
"420","9.462","9.432"
"421","0.928","1.019"
"422","0.254","0.193"
"423","10.839","10.973"
"424","0.687","0.643"
"425","0.766","0.812"
"426","10.441","10.304"
"427","0.118","0.389"
"428","1.692","1.451"
"429","0.118","0.150"
"430","13.178","13.177"
"431","0.180","0.105"
"432","0.163","0.163"
"433","11.129","11.144"
"434","0.644","0.793"
"435","8.597","8.418"
"436","0.194","0.194"
"437","0.477","0.658"
"438","7.943","7.884"
"439","0.315","0.209"
"440","2.036","2.051"
"441","10.684","10.653"
"442","1.030","1.196"
"443","0.284","0.149"
"444","0.075","0.254"
"445","6.769","6.558"
"446","0.926","1.106"
"447","9.587","9.527"
"448","0.433","0.346"
"449","0.854","0.913"
"450","1.649","1.573"
"451","9.198","9.348"
"452","0.479","0.344"
"453","0.134","0.315"
"454","17.754","17.573"
"455","0.194","0.180"
"456","9.093","9.107"
"457","1.470","1.964"
"458","1.048","0.838"
"459","11.519","11.204"
"460","0.044","0.285"
"461","0.644","0.418"
"462","10.353","10.413"
"463","0.285","0.330"
"464","2.843","2.753"
"465","0.105","0.299"
"466","6.995","6.785"
"467","0.839","0.314"
"468","9.408","0.510"
"469","0.404","9.602"
"470","0.689","0.225"
"471","9.839","0.690"
"472","2.951","9.943"
"473","0.582","2.921"
"474","9.392","0.658"
"475","0.509","9.422"
"476","0.075","0.359"
"477","10.137","0.390"
"478","1.619","9.793"
"479","0.150","1.634"
"480","10.463","0.479"
"481","0.673","10.373"
"482","0.911","0.523"
"483","10.318","0.792"
"484","0.299","10.362"
"485","0.704","0.255"
"486","14.891","0.719"
"487","0.418","12.613"
"488","1.931","2.411"
"489","10.682","0.644"
"490","0.418","1.737"
"491","0.599","10.518"
"492","10.916","0.403"
"493","0.105","0.763"
"494","5.677","10.796"
"495","10.875","0.674"
"496","0.269","5.077"
"497","0.643","10.876"
"498","0.313","0.268"
"499","10.809","0.748"
"500","1.079","0.209"
"501","9.998","10.972"
"502","1.124","0.945"
"503","0.447","10.134"
"504","12.713","0.972"
"505","1.423","0.568"
"506","0.074","12.804"
"507","10.306","1.213"
"508","0.673","0.283"
"509","0.418","10.082"
"510","9.215","0.748"
"511","0.360","0.463"
"512","0.299","9.290"
"513","13.751","0.164"
"514","0.180","0.735"
"515","1.962","13.391"
"516","10.077","0.120"
"517","2.307","2.187"
"518","0.869","9.941"
"519","13.900","2.367"
"520","0.285","0.931"
"521","0.105","13.750"
"522","12.610","0.225"
"523","0.074","0.375"
"524","0.871","12.355"
"525","10.962","0.135"
"526","0.106","0.960"
"527","0.134","10.813"
"528","0.090","0.074"
"529","11.746","0.164"
"530","1.273","0.269"
"531","0.059","11.552"
"532","10.171","1.513"
"533","0.537","9.990"
"534","0.045","0.508"
"535","0.075","0.045"
"536","10.513","0.344"
"537","8.207","10.259"
"538","0.628","8.222"
"539","1.483","0.628"
"540","0.210","1.574"
"541","10.530","0.134"
"542","0.345","10.606"
"543","10.197","0.253"
"544","0.284","10.259"
"545","1.363","0.224"
"546","0.089","1.362"
"547","13.490","0.269"
"548","1.061","13.295"
"549","0.090","1.077"
"550","10.556","0.119"
"551","0.762","10.601"
"552","12.799","0.672"
"553","0.883","12.815"
"554","0.119","0.867"
"555","0.208","0.150"
"556","58.812","0.224"
"557","0.778","58.781"
"558","9.750","0.778"
"559","0.388","9.765"
"560","1.094","0.388"
"561","9.822","1.079"
"562","0.285","9.913"
"563","0.375","0.210"
"564","12.193","0.585"
"565","0.375","11.998"
"566","0.389","0.375"
"567","14.043","0.344"
"568","0.074","14.059"
"569","0.164","0.134"
"570","7.741","0.135"
"571","0.928","7.681"
"572","0.344","1.167"
"573","0.179","0.150"
"574","11.674","0.164"
"575","0.254","11.809"
"576","9.334","0.134"
"577","0.210","9.318"
"578","0.852","0.195"
"579","78.912","0.883"
"580","1.289","79.810"
"581","0.733","0.376"
"582","12.759","1.031"
"583","0.419","12.730"
"584","0.388","0.135"
"585","14.741","0.628"
"586","0.673","14.965"
"587","1.245","0.223"
"588","16.204","1.276"
"589","0.375","16.143"
"590","0.148","0.420"
"591","0.135","0.119"
"592","10.096","0.150"
"593","0.313","10.096"
"594","0.059","0.313"
"595","0.059","0.030"
"596","15.630","0.178"
"597","13.876","15.644"
"598","0.315","13.922"
"599","0.791","0.210"
"600","9.179","0.733"
"601","0.329","9.298"
"602","0.329","0.239"
"603","0.134","0.300"
"604","11.561","0.148"
"605","0.315","11.681"
"606","10.092","0.193"
"607","0.330","10.213"
"608","0.329","0.194"
"609","0.059","0.315"
"610","13.534","0.480"
"611","1.138","14.072"
"612","9.399","0.181"
"613","0.314","9.489"
"614","0.478","0.254"
"615","18.528","0.448"
"616","0.193","18.602"
"617","0.661","0.164"
"618","7.143","0.645"
"619","0.344","7.309"
"620","0.673","0.193"
"621","8.778","0.628"
"622","0.208","8.823"
"623","0.434","0.194"
"624","9.610","0.434"
"625","0.329","9.684"
"626","0.344","0.239"
"627","9.103","0.360"
"628","0.298","9.222"
"629","1.780","0.194"
"630","11.126","1.766"
"631","0.344","11.306"
"632","0.568","0.239"
"633","27.821","0.465"
"634","1.542","28.179"
"635","0.390","1.304"
"636","8.978","0.299"
"637","0.929","8.979"
"638","2.097","1.377"
"639","0.134","1.648"
"640","7.458","0.135"
"641","0.748","7.906"
"642","8.746","0.315"
"643","0.373","8.851"
"644","0.389","0.224"
"645","8.384","0.418"
"646","0.702","8.369"
"647","0.675","0.687"
"648","13.132","0.750"
"649","0.284","13.313"
"650","0.179","0.059"
"651","9.925","0.179"
"652","0.884","9.925"
"653","0.539","1.289"
"654","0.164","0.103"
"655","12.411","0.253"
"656","0.420","12.622"
"657","16.978","0.134"
"658","0.358","17.114"
"659","1.646","0.239"
"660","12.064","1.632"
"661","0.931","12.844"
"662","1.436","0.180"
"663","8.532","1.420"
"664","0.284","8.593"
"665","0.328","0.313"
"666","10.477","0.269"
"667","1.136","10.567"
"668","0.763","1.032"
"669","10.029","0.837"
"670","0.420","10.090"
"671","5.001","0.298"
"672","7.833","4.956"
"673","0.373","8.088"
"674","0.090","0.134"
"675","11.782","0.119"
"676","0.493","11.978"
"677","1.527","0.284"
"678","81.393","1.556"
"679","3.128","81.632"
"680","0.300","2.844"
"681","0.088","0.298"
"682","26.628","0.090"
"683","2.603","27.989"
"684","32.929","1.256"
"685","0.583","32.914"
"686","0.375","0.703"
"687",,"0.420"
