Name,Value,,,,,,,,,,,,,,,
Schedule Name,PR_250823,,,,,,,,,,,,,,,
Version,N/A,,,,,,,,,,,,,,,
Environment,Chamber 3 [1],,,,,,,,,,,,,,,
Machine Name,DESKTOP-73QI2H7,,,,,,,,,,,,,,,
Date/Time,09/26/2023 09:32:26,,,,,,,,,,,,,,,
Database,*DEFAULT,,,,,,,,,,,,,,,
Schedule Run ID,395,,,,,,,,,,,,,,,
Finalized,No,,,,,,,,,,,,,,,
Record Count,998,,,,,,,,,,,,,,,
Animal ID,397,,,,,,,,,,,,,,,
Application_Version,ABET II Touch 19.11.21.0,,,,,,,,,,,,,,,
Max_Number_Trials,0,,,,,,,,,,,,,,,
Max_Schedule_Time,3600,,,,,,,,,,,,,,,
Notes,26092301,,,,,,,,,,,,,,,
Schedule_Start_Time,2023-09-26T09:32:27.040,,,,,,,,,,,,,,,
User,DB,,,,,,,,,,,,,,,
Evnt_Time,Evnt_ID,Event_Name,Item_Name,Alias_Name,Group_ID,Num_Args,Arg1_Name,Arg1_Value,Arg2_Name,Arg2_Value,Arg3_Name,Arg3_Value,Arg4_Name,Arg4_Value,Arg5_Name,Arg5_Value
248.944,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
249.424,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
250.007,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
250.007,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
250.007,16,Variable Event,PR_count,,2,1,Value,23,,0,,0,,0,,0
250.007,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
250.037,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
250.067,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
250.067,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
250.067,16,Variable Event,PR_count,,2,1,Value,24,,0,,0,,0,,0
250.067,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
250.426,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
251.13,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
251.13,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
251.13,16,Variable Event,PR_count,,2,1,Value,25,,0,,0,,0,,0
251.13,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
251.13,1,Condition Event,PR Evaluation,,2,0,,0,,0,,0,,0,,0
251.13,7,Pulse Output Event,Pump #1,,2,1,Duration,2.222,,0,,0,,0,,0
251.13,16,Variable Event,_Trial_Counter,,2,1,Value,9,,0,,0,,0,,0
251.13,16,Variable Event,Rewards_per_step,,2,1,Value,0,,0,,0,,0,,0
251.13,16,Variable Event,PR_count,,2,1,Value,0,,0,,0,,0,,0
251.13,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
251.13,1,Condition Event,PR Rewards per Step,,2,0,,0,,0,,0,,0,,0
251.13,19,List Change - Next Value,PR_Value,,2,2,Index,10,Value,31,,0,,0,,0
251.13,16,Variable Event,Rewards_per_step,,2,1,Value,1,,0,,0,,0,,0
251.13,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
251.235,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
251.773,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
263.237,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
283.099,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
283.099,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
283.099,16,Variable Event,PR_count,,2,1,Value,1,,0,,0,,0,,0
283.099,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
283.129,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
446.62,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
446.62,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
446.62,16,Variable Event,PR_count,,2,1,Value,2,,0,,0,,0,,0
446.62,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
447.248,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
447.818,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
447.819,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
447.819,16,Variable Event,PR_count,,2,1,Value,3,,0,,0,,0,,0
447.819,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
447.848,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
450.708,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
450.708,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
450.708,16,Variable Event,PR_count,,2,1,Value,4,,0,,0,,0,,0
450.708,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
450.783,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
451.068,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
451.068,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
451.068,16,Variable Event,PR_count,,2,1,Value,5,,0,,0,,0,,0
451.068,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
451.278,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
451.818,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
451.818,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
451.818,16,Variable Event,PR_count,,2,1,Value,6,,0,,0,,0,,0
451.818,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
452.088,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
452.298,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
452.298,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
452.298,16,Variable Event,PR_count,,2,1,Value,7,,0,,0,,0,,0
452.298,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
452.582,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
452.701,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
452.702,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
452.702,16,Variable Event,PR_count,,2,1,Value,8,,0,,0,,0,,0
452.702,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
452.791,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
452.821,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
452.821,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
452.821,16,Variable Event,PR_count,,2,1,Value,9,,0,,0,,0,,0
452.821,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
453.09,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
454.229,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
454.229,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
454.229,16,Variable Event,PR_count,,2,1,Value,10,,0,,0,,0,,0
454.229,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
454.693,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
454.708,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
454.708,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
454.708,16,Variable Event,PR_count,,2,1,Value,11,,0,,0,,0,,0
454.708,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
455.082,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
455.636,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
455.636,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
455.636,16,Variable Event,PR_count,,2,1,Value,12,,0,,0,,0,,0
455.636,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
456.49,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
2942.945,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
2942.945,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
2942.945,16,Variable Event,PR_count,,2,1,Value,13,,0,,0,,0,,0
2942.945,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
2943.215,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3040.166,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3040.167,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3040.167,16,Variable Event,PR_count,,2,1,Value,14,,0,,0,,0,,0
3040.167,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3041.154,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3046.572,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3046.572,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3046.572,16,Variable Event,PR_count,,2,1,Value,15,,0,,0,,0,,0
3046.572,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3047.276,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3047.321,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3047.321,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3047.321,16,Variable Event,PR_count,,2,1,Value,16,,0,,0,,0,,0
3047.321,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3047.769,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3047.77,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3047.77,16,Variable Event,PR_count,,2,1,Value,17,,0,,0,,0,,0
3047.77,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3048.069,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3048.204,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3048.204,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3048.204,16,Variable Event,PR_count,,2,1,Value,18,,0,,0,,0,,0
3048.204,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3048.474,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3049.313,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3049.314,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3049.314,16,Variable Event,PR_count,,2,1,Value,19,,0,,0,,0,,0
3049.314,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3049.479,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3049.674,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3049.674,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3049.674,16,Variable Event,PR_count,,2,1,Value,20,,0,,0,,0,,0
3049.674,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3049.778,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3057.688,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3057.688,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3057.688,16,Variable Event,PR_count,,2,1,Value,21,,0,,0,,0,,0
3057.688,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3057.898,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3058.137,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3058.137,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3058.137,16,Variable Event,PR_count,,2,1,Value,22,,0,,0,,0,,0
3058.137,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3059.202,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3059.472,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3059.472,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3059.472,16,Variable Event,PR_count,,2,1,Value,23,,0,,0,,0,,0
3059.472,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3059.607,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3059.682,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3059.682,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3059.682,16,Variable Event,PR_count,,2,1,Value,24,,0,,0,,0,,0
3059.682,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3062.002,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3062.542,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3062.542,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3062.542,16,Variable Event,PR_count,,2,1,Value,25,,0,,0,,0,,0
3062.542,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3062.706,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3063.306,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3063.307,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3063.307,16,Variable Event,PR_count,,2,1,Value,26,,0,,0,,0,,0
3063.307,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3063.606,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3063.666,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3063.666,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3063.666,16,Variable Event,PR_count,,2,1,Value,27,,0,,0,,0,,0
3063.666,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3064.715,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3065.194,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3065.194,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3065.194,16,Variable Event,PR_count,,2,1,Value,28,,0,,0,,0,,0
3065.194,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3065.313,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3065.538,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3065.538,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3065.538,16,Variable Event,PR_count,,2,1,Value,29,,0,,0,,0,,0
3065.538,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3065.612,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3067.532,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3067.532,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3067.532,16,Variable Event,PR_count,,2,1,Value,30,,0,,0,,0,,0
3067.532,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3067.607,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3068.222,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3068.222,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3068.222,16,Variable Event,PR_count,,2,1,Value,31,,0,,0,,0,,0
3068.222,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3068.222,1,Condition Event,PR Evaluation,,2,0,,0,,0,,0,,0,,0
3068.222,7,Pulse Output Event,Pump #1,,2,1,Duration,2.222,,0,,0,,0,,0
3068.222,16,Variable Event,_Trial_Counter,,2,1,Value,10,,0,,0,,0,,0
3068.222,16,Variable Event,Rewards_per_step,,2,1,Value,0,,0,,0,,0,,0
3068.222,16,Variable Event,PR_count,,2,1,Value,0,,0,,0,,0,,0
3068.222,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3068.222,1,Condition Event,PR Rewards per Step,,2,0,,0,,0,,0,,0,,0
3068.222,19,List Change - Next Value,PR_Value,,2,2,Index,11,Value,40,,0,,0,,0
3068.222,16,Variable Event,Rewards_per_step,,2,1,Value,1,,0,,0,,0,,0
3068.222,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3068.717,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3068.956,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
3082.538,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
3100.585,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3100.585,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3100.585,16,Variable Event,PR_count,,2,1,Value,1,,0,,0,,0,,0
3100.585,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3100.795,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3101.977,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3101.977,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3101.977,16,Variable Event,PR_count,,2,1,Value,2,,0,,0,,0,,0
3101.977,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3102.292,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3102.382,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3102.382,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3102.382,16,Variable Event,PR_count,,2,1,Value,3,,0,,0,,0,,0
3102.382,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3102.397,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3103.685,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3103.685,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3103.685,16,Variable Event,PR_count,,2,1,Value,4,,0,,0,,0,,0
3103.685,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3103.999,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3122.737,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3122.737,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3122.737,16,Variable Event,PR_count,,2,1,Value,5,,0,,0,,0,,0
3122.737,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3123.456,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3124.685,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3124.685,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3124.685,16,Variable Event,PR_count,,2,1,Value,6,,0,,0,,0,,0
3124.685,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3125.358,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3125.777,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3125.777,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3125.777,16,Variable Event,PR_count,,2,1,Value,7,,0,,0,,0,,0
3125.777,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3126.662,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3127.754,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3127.754,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3127.754,16,Variable Event,PR_count,,2,1,Value,8,,0,,0,,0,,0
3127.754,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3127.963,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3128.412,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3128.412,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3128.412,16,Variable Event,PR_count,,2,1,Value,9,,0,,0,,0,,0
3128.412,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3128.756,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3129.386,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3129.386,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3129.386,16,Variable Event,PR_count,,2,1,Value,10,,0,,0,,0,,0
3129.386,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3129.76,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3137.743,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3137.743,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3137.743,16,Variable Event,PR_count,,2,1,Value,11,,0,,0,,0,,0
3137.743,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3138.207,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3138.596,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3138.596,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3138.596,16,Variable Event,PR_count,,2,1,Value,12,,0,,0,,0,,0
3138.596,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3139.182,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3142.476,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3142.476,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3142.476,16,Variable Event,PR_count,,2,1,Value,13,,0,,0,,0,,0
3142.476,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3142.82,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3143.359,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3143.359,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3143.359,16,Variable Event,PR_count,,2,1,Value,14,,0,,0,,0,,0
3143.359,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3144.002,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3144.032,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3144.032,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3144.032,16,Variable Event,PR_count,,2,1,Value,15,,0,,0,,0,,0
3144.032,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3144.407,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3147.49,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3147.49,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3147.49,16,Variable Event,PR_count,,2,1,Value,16,,0,,0,,0,,0
3147.49,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3147.611,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3152.764,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3152.764,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3152.764,16,Variable Event,PR_count,,2,1,Value,17,,0,,0,,0,,0
3152.764,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3152.913,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3152.988,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3152.988,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3152.988,16,Variable Event,PR_count,,2,1,Value,18,,0,,0,,0,,0
3152.988,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3153.512,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3153.676,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3153.676,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3153.676,16,Variable Event,PR_count,,2,1,Value,19,,0,,0,,0,,0
3153.676,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3154.02,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3154.11,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3154.11,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3154.11,16,Variable Event,PR_count,,2,1,Value,20,,0,,0,,0,,0
3154.11,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3154.319,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3157.076,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3157.076,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3157.076,16,Variable Event,PR_count,,2,1,Value,21,,0,,0,,0,,0
3157.076,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3157.734,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3158.394,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3158.394,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3158.394,16,Variable Event,PR_count,,2,1,Value,22,,0,,0,,0,,0
3158.394,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3158.738,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3158.783,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3158.783,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3158.783,16,Variable Event,PR_count,,2,1,Value,23,,0,,0,,0,,0
3158.783,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3159.232,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3159.337,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3159.337,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3159.337,16,Variable Event,PR_count,,2,1,Value,24,,0,,0,,0,,0
